year,granteename,fips,countyOriginal,county,contexts,settings,ct
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Well-being,Workplace,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Well-being,Workplace,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Well-being,Workplace,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Well-being,Workplace,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Well-being,Workplace,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Moves, MN Well-being","Community, Workplace",1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Schools,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Schools,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Schools,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Schools,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Schools,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Community,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Moves, MN Well-being",Workplace,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Well-being,Community,1
2024,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Eats,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Moves, MN Well-being","Community, Workplace",1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Eats,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Eats,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Moves, MN Well-being","Health Care, Workplace",1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being","Community, Workplace",1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being","Community, Workplace",1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Eats,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Eats,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being","Health Care, Workplace",1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Moves, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN CFT, MN Eats, MN Moves, MN Well-being",Schools,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Eats,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Eats,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,"MN Eats, MN Well-being",Workplace,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Well-being,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Eats,Community,1
2023,PartnerSHIP 4 Health,,Otter Tail County,Otter Tail,MN Moves,Community,1
2024,Quin County Community Health Service,27113,Pennington County,Pennington,MN Eats,"Community, Workplace",1
2023,Quin County Community Health Service,27113,Pennington County,Pennington,"MN Moves, MN Well-being",Workplace,1
2023,Quin County Community Health Service,27113,Pennington County,Pennington,MN Eats,Workplace,1
2023,Quin County Community Health Service,27113,Pennington County,Pennington,MN Eats,Community,1
2023,Quin County Community Health Service,27113,Pennington County,Pennington,MN Eats,Community,1
2023,Quin County Community Health Service,27113,Pennington County,Pennington,MN Well-being,Workplace,1
2023,Quin County Community Health Service,27113,Pennington County,Pennington,MN Moves,Community,1
2023,Quin County Community Health Service,27113,Pennington County,Pennington,MN Well-being,Workplace,1
2023,Quin County Community Health Service,27113,Pennington County,Pennington,MN Well-being,Workplace,1
2023,Quin County Community Health Service,27113,Pennington County,Pennington,MN Eats,Community,1
2024,Partners in Healthy Living,,Pine County,Pine,MN Eats,Community,1
2024,Partners in Healthy Living,,Pine County,Pine,MN Eats,Schools,1
2024,Partners in Healthy Living,,Pine County,Pine,MN Eats,Schools,1
2024,Partners in Healthy Living,,Pine County,Pine,MN Eats,Schools,1
2024,Partners in Healthy Living,,Pine County,Pine,MN Eats,Schools,1
2024,Partners in Healthy Living,,Pine County,Pine,MN Eats,Schools,1
2024,Partners in Healthy Living,,Pine County,Pine,MN Eats,Schools,1
2024,Partners in Healthy Living,,Pine County,Pine,"MN Eats, MN Moves, MN Well-being",Schools,1
2024,Partners in Healthy Living,,Pine County,Pine,"MN Eats, MN Well-being",Schools,1
2024,Partners in Healthy Living,,Pine County,Pine,MN Eats,Schools,1
2024,Partners in Healthy Living,,Pine County,Pine,MN Moves,Community,1
2024,Partners in Healthy Living,,Pine County,Pine,"MN Breathes, MN Eats, MN Well-being",Workplace,1
2024,Partners in Healthy Living,,Pine County,Pine,MN Well-being,Schools,1
2024,Partners in Healthy Living,,Pine County,Pine,MN Moves,Workplace,1
2023,Partners in Healthy Living,,Pine County,Pine,MN Well-being,Schools,1
2023,Partners in Healthy Living,,Pine County,Pine,MN Well-being,Schools,1
2023,Partners in Healthy Living,,Pine County,Pine,"MN CFT, MN Well-being","Community, Health Care, Workplace",1
2023,Partners in Healthy Living,,Pine County,Pine,"MN Eats, MN Moves, MN Well-being",Workplace,1
2023,Partners in Healthy Living,,Pine County,Pine,"MN Eats, MN Moves, MN Well-being",Schools,1
2023,Partners in Healthy Living,,Pine County,Pine,"MN Eats, MN Well-being",Schools,1
2023,Partners in Healthy Living,,Pine County,Pine,MN Well-being,Workplace,1
2023,Partners in Healthy Living,,Pine County,Pine,MN Eats,Community,1
2023,Partners in Healthy Living,,Pine County,Pine,MN Eats,Schools,1
2023,Partners in Healthy Living,,Pine County,Pine,MN Well-being,Schools,1
2023,Partners in Healthy Living,,Pine County,Pine,MN Moves,Schools,1
2023,Partners in Healthy Living,,Pine County,Pine,MN Eats,Schools,1
2023,Partners in Healthy Living,,Pine County,Pine,MN Eats,Schools,1
2023,Partners in Healthy Living,,Pine County,Pine,MN Moves,Community,1
2023,Partners in Healthy Living,,Pine County,Pine,"MN Moves, MN Well-being",Schools,1
2023,Southwest Health and Human Services (SWHHS SHIP),,Pipestone County,Pipestone,MN Eats,Community,1
2023,Southwest Health and Human Services (SWHHS SHIP),,Pipestone County,Pipestone,"MN Eats, MN Moves",Schools,1
2023,Southwest Health and Human Services (SWHHS SHIP),,Pipestone County,Pipestone,MN Eats,Workplace,1
2023,Southwest Health and Human Services (SWHHS SHIP),,Pipestone County,Pipestone,MN Eats,Community,1
2023,Southwest Health and Human Services (SWHHS SHIP),,Pipestone County,Pipestone,MN Eats,Community,1
2023,Polk-Norman-Mahnomen Community Health Board,27119,Polk County,Polk,MN CFT,Schools,1
2023,Polk-Norman-Mahnomen Community Health Board,27119,Polk County,Polk,MN CFT,Community,1
2023,Polk-Norman-Mahnomen Community Health Board,27119,Polk County,Polk,MN CFT,Workplace,1
2023,Polk-Norman-Mahnomen Community Health Board,27119,Polk County,Polk,MN CFT,Health Care,1
2023,Polk-Norman-Mahnomen Community Health Board,27119,Polk County,Polk,MN CFT,Workplace,1
2023,Polk-Norman-Mahnomen Community Health Board,27119,Polk County,Polk,"MN CFT, MN Eats, MN Moves, MN Well-being","Community, Workplace",1
2024,Polk-Norman-Mahnomen Community Health Board,27119,Polk County,Polk,MN Eats,Community,1
2024,Polk-Norman-Mahnomen Community Health Board,27119,Polk County,Polk,MN Eats,Community,1
2024,Polk-Norman-Mahnomen Community Health Board,27119,Polk County,Polk,MN Eats,Community,1
